latitude,longitude,box,elevation,mine,maxe,dife,avge,stde,uid,DateTime
35.7104466705932,-79.1553158464805,1000,118.3026351928711,95.45133209228516,154.5429229736328,59.091590881347656,122.11569213867188,9.224217414855955,ettp,2022-12-22 14:33:31.710640+00:00
37.6031,-121.132,1000,7.0,6.5,22.83767890930176,16.337678909301758,13.883776664733888,2.8632164001464844,tezu,2022-12-22 14:33:31.710640+00:00
35.794,-79.014626986738,1000,64.0,64.0,100.04547119140624,36.04547119140625,67.3902359008789,7.170846939086914,xvtf,2022-12-22 14:33:31.710640+00:00
36.045,-79.0924359344663,1000,200.25082397460935,175.60646057128906,249.2250061035156,73.61854553222656,203.9129638671875,12.237109184265137,qlpr,2022-12-22 14:33:31.710640+00:00
38.0601,-121.499,1000,-6.487635135650635,-7.678572654724121,8.316447257995605,15.995019912719728,-4.400155544281006,2.5323119163513184,smgz,2022-12-22 14:33:31.710640+00:00
35.529088,-82.658713,1000,639.5,554.2984619140625,826.2531127929688,271.95465087890625,671.05859375,27.25569725036621,dril,2022-12-22 14:33:31.710640+00:00
41.300686,-80.75819,1000,272.5,263.3021850585937,311.0166931152344,47.71450805664063,279.3811340332031,8.749902725219727,excp,2022-12-22 14:33:31.710640+00:00
43.516667,-79.08,1000,73.5,73.5,73.5,0.0,73.5,0.0,kfrw,2022-12-22 14:33:31.710640+00:00
35.6776307648299,-79.2162678366641,1000,145.21864318847656,115.40544128417967,163.22315979003906,47.817718505859375,137.2225341796875,8.07170581817627,xmbx,2022-12-22 14:33:31.710640+00:00
39.61525,-84.9661444444445,1000,249.5,249.5,314.29949951171875,64.79949951171875,280.20770263671875,16.43178367614746,lwmk,2022-12-22 14:33:31.710640+00:00
39.07868,-96.886523,1000,325.0,321.5,373.1946716308594,51.694671630859375,334.740478515625,11.797545433044434,gkdu,2022-12-22 14:33:31.710640+00:00
35.6533049433639,-79.261450414951,1000,139.04995727539062,100.56529235839844,158.3511505126953,57.78585815429688,129.62081909179688,10.286100387573242,ldgv,2022-12-22 14:33:31.710640+00:00
35.7083174958478,-79.1592705579279,1000,103.9342041015625,95.9096221923828,154.6278076171875,58.71818542480469,123.42637634277344,9.921507835388184,wlwr,2022-12-22 14:33:31.710640+00:00
37.4125,-120.759,1000,39.81501007080078,33.527099609375,44.856056213378906,11.328956604003906,37.606876373291016,1.555278778076172,xgwa,2022-12-22 14:33:31.710640+00:00
39.79219,-99.97105,1000,697.5,697.5,732.0662231445312,34.56622314453125,702.1162109375,5.649321556091309,liyc,2022-12-22 14:33:31.710640+00:00
35.95,-79.24,1000,154.114013671875,133.32177734375,213.90509033203125,80.58331298828125,162.93824768066406,12.410329818725586,jfjw,2022-12-22 14:33:31.710640+00:00
36.03,-78.6962384371529,1000,115.21371459960938,74.0,133.02976989746094,59.02976989746094,96.51770782470705,15.94997215270996,pcfu,2022-12-22 14:33:31.710640+00:00
35.9005186477985,-79.0820064449829,1000,101.71134185791016,92.31163024902344,177.6688995361328,85.35726928710938,128.4903564453125,14.875077247619627,mjqm,2022-12-22 14:33:31.710640+00:00
35.626317653466,-79.3115763825472,1000,124.51659393310548,108.8155517578125,163.58905029296875,54.77349853515625,135.83692932128906,8.486048698425293,lhwq,2022-12-22 14:33:31.710640+00:00
35.98,-78.8187794344855,1000,106.1113510131836,81.60271453857422,127.66009521484376,46.05738067626953,98.09991455078124,7.91710090637207,enav,2022-12-22 14:33:31.710640+00:00
35.51,-79.0941661207245,1000,87.98131561279297,61.73615264892578,130.15084838867188,68.4146957397461,93.94055938720705,10.89001178741455,sxuf,2022-12-22 14:33:31.710640+00:00
37.4312,-120.995,1000,16.25078773498535,12.0,20.66757583618164,8.66757583618164,17.105104446411133,1.1370521783828735,dbyn,2022-12-22 14:33:31.710640+00:00
37.4368,-121.133,1000,52.16114044189453,41.74742126464844,66.7473373413086,24.99991607666016,52.49478149414063,5.189718723297119,xshi,2022-12-22 14:33:31.710640+00:00
35.6891549231392,-79.1948629609548,1000,123.570556640625,121.8506851196289,180.1563262939453,58.305641174316406,143.01356506347656,11.797479629516602,alsf,2022-12-22 14:33:31.710640+00:00
35.0164,-120.586,1000,14.307589530944824,9.52957820892334,39.50501251220703,29.97543334960937,16.330602645874023,2.9362292289733887,yzsc,2022-12-22 14:33:31.710640+00:00
37.8717,-121.526,1000,-2.049813747406006,-4.357097148895264,2.195551872253418,6.552649021148682,-2.6023542881011963,1.2041831016540527,eqag,2022-12-22 14:33:31.710640+00:00
34.73,-77.44,1000,1.4909920692443848,-1.686531901359558,24.406570434570312,26.093101501464844,4.012554168701172,4.146967887878418,xfba,2022-12-22 14:33:31.710640+00:00
35.8809218931483,-78.9251639108716,1000,89.80699157714844,70.52660369873047,118.8945083618164,48.36790466308594,93.24774169921876,8.157197952270508,lhai,2022-12-22 14:33:31.710640+00:00
41.33076,-75.04066,1000,390.0,390.0,495.3339538574219,105.33395385742188,434.1012573242188,25.20824432373047,dfhm,2022-12-22 14:33:31.710640+00:00
35.51,-79.0410741195427,1000,83.59303283691406,63.95709228515625,142.20899963378906,78.25190734863281,98.6996078491211,17.816261291503906,xbiv,2022-12-22 14:33:31.710640+00:00
35.794,-79.0135888749831,1000,64.0,64.0,104.03841400146484,40.03841400146485,67.35498809814453,7.390977382659912,cvpa,2022-12-22 14:33:31.710640+00:00
35.913345049812,-79.1846624934583,1000,179.731201171875,159.626708984375,215.4252471923828,55.79853820800781,182.7695159912109,10.32969093322754,vxom,2022-12-22 14:33:31.710640+00:00
38.1526,-121.501,1000,-4.1173930168151855,-5.789963245391846,4.253438472747803,10.043401718139648,-3.384943962097168,1.824735403060913,hodu,2022-12-22 14:33:31.710640+00:00
39.263048,-80.00583,1000,331.5,331.5,432.01275634765625,100.51275634765624,354.9668273925781,26.83514213562012,vpss,2022-12-22 14:33:31.710640+00:00
38.307,-121.794,1000,2.9573171138763428,0.0,7.559604167938232,7.559604167938232,3.9537606239318848,0.822648823261261,kzae,2022-12-22 14:33:31.710640+00:00
38.1156,-121.494,1000,-4.072393417358398,-8.489909172058105,6.9128193855285645,15.402729034423828,-3.0709736347198486,2.396796703338623,cnrk,2022-12-22 14:33:31.710640+00:00
33.1495,-117.297,1000,15.556504249572754,2.640058994293213,104.50788879394533,101.86782836914062,34.19550704956055,20.8070011138916,ybxg,2022-12-22 14:33:31.710640+00:00
41.85428,-77.51425,1000,543.5,508.22174072265625,635.8385009765625,127.61676025390624,567.9834594726562,25.816478729248047,gayk,2022-12-22 14:33:31.710640+00:00
36.05,-76.68,1000,0.0,-0.5874119400978088,11.366134643554688,11.953546524047852,1.045857071876526,1.3753496408462524,nbis,2022-12-22 14:33:31.710640+00:00
37.9286,-121.561,1000,-3.663321733474731,-7.130368232727051,2.9868996143341064,10.117267608642578,-2.9815993309021,1.680443525314331,wftq,2022-12-22 14:33:31.710640+00:00
36.3386,-119.457,1000,80.90543365478516,72.37167358398438,89.54861450195312,17.17694091796875,80.93135070800781,1.3888795375823977,xotl,2022-12-22 14:33:31.710640+00:00
35.6339826825494,-79.2973394213365,1000,144.10655212402344,112.71221160888672,164.41500854492188,51.70279693603516,136.09371948242188,9.005224227905273,uhqt,2022-12-22 14:33:31.710640+00:00
41.424144,-73.206937,1000,27.0,26.5,164.2221221923828,137.7221221923828,93.29883575439452,39.1086311340332,ddkm,2022-12-22 14:33:31.710640+00:00
40.450603,-79.299858,1000,275.5,275.0,331.12890625,56.12890625,300.6288146972656,12.868650436401367,geqf,2022-12-22 14:33:31.710640+00:00
37.4978,-121.082,1000,9.5,9.5,23.40139389038086,13.90139389038086,14.623842239379885,2.005268096923828,yalr,2022-12-22 14:33:31.710640+00:00
37.515,-121.012,1000,18.62378692626953,14.88056468963623,24.942121505737305,10.061556816101074,18.341392517089844,1.0781983137130735,hjtp,2022-12-22 14:33:31.710640+00:00
41.992305,-78.929219,1000,403.0,403.0,612.902587890625,209.902587890625,461.1492309570313,53.07649612426758,mnrf,2022-12-22 14:33:31.710640+00:00
35.60595,-78.988547185354,1000,92.25357055664062,65.0,102.6264190673828,37.62641906738281,81.55854797363281,6.035773277282715,sfko,2022-12-22 14:33:31.710640+00:00
35.8951147883545,-79.0387566812185,1000,126.74797058105467,81.92032623291016,159.20355224609375,77.2832260131836,121.86849975585938,14.942269325256348,iyba,2022-12-22 14:33:31.710640+00:00
37.78239812,-97.53105031,1000,416.9659423828125,414.1077880859375,431.1538391113281,17.046051025390625,420.33734130859375,2.8097777366638184,unpb,2022-12-22 14:33:31.710640+00:00
35.8732819539345,-78.8640176931357,1000,101.21329498291016,82.89409637451172,133.43133544921875,50.53723907470703,106.86207580566406,9.103922843933104,blqs,2022-12-22 14:33:31.710640+00:00
36.045,-79.0915461243906,1000,202.4169769287109,175.60646057128906,249.2250061035156,73.61854553222656,204.14959716796875,12.312435150146484,hkjy,2022-12-22 14:33:31.710640+00:00
38.38889,-97.09306,1000,410.5,410.5,426.22210693359375,15.72210693359375,413.0193786621094,3.526827812194824,fler,2022-12-22 14:33:31.710640+00:00
35.7044051372531,-79.1665373402126,1000,134.31549072265625,98.95281982421876,156.31002807617188,57.357208251953125,124.28604125976562,9.337299346923828,trkd,2022-12-22 14:33:31.710640+00:00
34.73,-76.73,1000,1.9657628536224363,-2.1586267948150635,21.279216766357425,23.437843322753903,3.380328416824341,2.923080444335937,jehe,2022-12-22 14:33:31.710640+00:00
41.003574,-81.060687,1000,308.5,308.0,347.2022705078125,39.2022705078125,321.9727783203125,10.1300630569458,whtk,2022-12-22 14:33:31.710640+00:00
48.94306,-99.88093,1000,637.5,637.5,669.8070068359375,32.3070068359375,647.6403198242188,7.981259822845459,izyv,2022-12-22 14:33:31.710640+00:00
35.7149711669272,-79.1469120846547,1000,123.05902099609376,95.9096221923828,163.9645538330078,68.054931640625,123.00211334228516,10.322004318237305,kqlt,2022-12-22 14:33:31.710640+00:00
39.03917524,-95.69083603,1000,283.14117431640625,270.2966613769531,307.1422119140625,36.845550537109375,288.4022827148437,7.077915668487549,ddzj,2022-12-22 14:33:31.710640+00:00
35.036,-79.1186853316986,1000,79.80794525146484,64.96937561035156,100.0900650024414,35.120689392089844,79.98616027832031,4.125027179718018,ldqc,2022-12-22 14:33:31.710640+00:00
35.47745,-76.81692,1000,0.0,-1.5550851821899414,25.814022064208984,27.36910629272461,4.172219753265381,4.69144344329834,yioa,2022-12-22 14:33:31.710640+00:00
39.07775,-96.9059,1000,348.0,323.0,377.0125732421875,54.0125732421875,352.5651550292969,9.31457233428955,qrud,2022-12-22 14:33:31.710640+00:00
37.5477,-121.085,1000,15.485203742980955,11.406972885131836,20.438962936401367,9.031990051269531,15.969146728515623,1.76776921749115,ybbf,2022-12-22 14:33:31.710640+00:00
35.7021428890862,-79.1707392211255,1000,141.47732543945312,99.86499786376952,161.49383544921875,61.62883758544922,127.3023910522461,9.97889804840088,pzii,2022-12-22 14:33:31.710640+00:00
42.37793,-86.0448,1000,202.0,199.7914123535156,253.32554626464844,53.53413391113281,215.93780517578125,12.337515830993652,fowp,2022-12-22 14:33:31.710640+00:00
48.558833,-86.381117,1000,180.5,180.5,180.5,0.0,180.5,0.0,dpih,2022-12-22 14:33:31.710640+00:00
44.9680153381476,-81.4862021891705,1000,173.5,173.5,173.5,0.0,173.5,0.0,bane,2022-12-22 14:33:31.710640+00:00
35.8806423831771,-78.9229268541252,1000,90.3972396850586,70.52660369873047,118.07339477539062,47.54679107666016,91.77014923095705,8.063963890075684,vmvp,2022-12-22 14:33:31.710640+00:00
41.035813,-80.536034,1000,243.0,242.5,369.6610107421875,127.1610107421875,303.1487731933594,39.13871765136719,nmed,2022-12-22 14:33:31.710640+00:00
31.90669444,-97.4186111,1000,158.0,158.0,209.06724548339844,51.06724548339844,181.03488159179688,17.936866760253906,yifw,2022-12-22 14:33:31.710640+00:00
34.4384,-119.906,1000,27.058128356933597,0.0,108.31867218017578,108.31867218017578,41.72153091430664,21.58747673034668,sczd,2022-12-22 14:33:31.710640+00:00
40.926462,-79.290859,1000,308.0,300.5,456.720458984375,156.220458984375,379.6526489257813,37.88204193115234,mpgh,2022-12-22 14:33:31.710640+00:00
34.21,-78.9251639108716,1000,48.20387649536133,28.025859832763672,54.88594436645508,26.860084533691406,35.33734130859375,5.076244354248047,wbcy,2022-12-22 14:33:31.710640+00:00
37.6667,-120.898,1000,35.19868087768555,25.052228927612305,44.91289520263672,19.86066627502441,36.61629486083984,3.2188563346862797,ilcu,2022-12-22 14:33:31.710640+00:00
35.8783131334167,-78.9042847145715,1000,76.87415313720703,68.0,112.65440368652344,44.65440368652344,85.67871856689453,8.700369834899902,brbb,2022-12-22 14:33:31.710640+00:00
35.6592134032824,-79.2504760906844,1000,133.24972534179688,98.49867248535156,161.1806182861328,62.68194580078125,125.00485229492188,10.364542961120604,milc,2022-12-22 14:33:31.710640+00:00
38.7688166936239,-75.1965666611989,1000,1.2305024862289429,-0.826270580291748,36.15484619140625,36.98111724853516,6.396627426147461,6.995461940765381,dghm,2022-12-22 14:33:31.710640+00:00
35.7015573660312,-79.1718267667735,1000,115.74016571044922,104.89636993408205,161.49383544921875,56.59746551513672,128.3111114501953,10.268139839172363,rqvt,2022-12-22 14:33:31.710640+00:00
36.055,-78.763,1000,74.0,74.0,108.13157653808594,34.13157653808594,78.80522155761719,8.056990623474121,lhor,2022-12-22 14:33:31.710640+00:00
40.43393,-105.0334,1000,1507.5,1507.5,1522.389892578125,14.889892578125,1511.0941162109375,4.491505146026611,aamp,2022-12-22 14:33:31.710640+00:00
35.8661389213361,-78.8068484651712,1000,98.3648910522461,85.92463684082031,134.5071563720703,48.58251953125,107.2965087890625,9.862349510192873,jhyi,2022-12-22 14:33:31.710640+00:00
41.004436,-81.050413,1000,308.0,308.0,349.3765563964844,41.376556396484375,320.44451904296875,9.364432334899902,yxnx,2022-12-22 14:33:31.710640+00:00
35.6716690755429,-79.2273410287169,1000,141.7872772216797,111.30682373046876,166.3202362060547,55.01341247558594,132.77284240722656,9.502543449401855,thvl,2022-12-22 14:33:31.710640+00:00
36.7962,-121.782,1000,1.631420612335205,-0.4505604207515716,20.20707130432129,20.65763092041016,3.2910380363464355,3.356596708297729,cfms,2022-12-22 14:33:31.710640+00:00
34.21,-78.922181168543,1000,45.75685119628906,28.304391860961918,54.88594436645508,26.581552505493164,35.328731536865234,4.962289810180664,gxjq,2022-12-22 14:33:31.710640+00:00
37.66,-120.875,1000,33.648494720458984,26.23244857788086,47.66373825073242,21.43128967285156,38.6015625,3.3004000186920166,lnwa,2022-12-22 14:33:31.710640+00:00
37.2639,-120.906,1000,20.760555267333984,18.673545837402344,23.620250701904297,4.946704864501953,21.507387161254883,0.5734816789627075,zwyj,2022-12-22 14:33:31.710640+00:00
41.5115,-73.4728,1000,127.0,127.0,326.5426025390625,199.5426025390625,171.68438720703125,47.37532806396485,krgi,2022-12-22 14:33:31.710640+00:00
36.055,-78.763,1000,74.0,74.0,108.13157653808594,34.13157653808594,78.80522155761719,8.056990623474121,ubth,2022-12-22 14:33:31.710640+00:00
44.41551,-70.26284,1000,236.5,147.72731018066406,346.8891296386719,199.1618194580078,236.22727966308597,40.14894485473633,fnpc,2022-12-22 14:33:31.710640+00:00
35.8762012803007,-78.8873825080429,1000,99.43744659423828,68.0,124.04701232910156,56.04701232910156,97.26066589355467,10.633018493652344,ngaw,2022-12-22 14:33:31.710640+00:00
47.513167,-90.148667,1000,180.5,180.5,180.5,0.0,180.5,0.0,ozsk,2022-12-22 14:33:31.710640+00:00
35.7243661504912,-79.1294619203929,1000,135.26022338867188,101.35262298583984,181.22653198242188,79.87390899658203,131.318359375,16.665922164916992,kfzc,2022-12-22 14:33:31.710640+00:00
41.55087787,-86.3616260258333,1000,230.0,220.6605987548828,263.3374328613281,42.67683410644531,237.85739135742188,7.102622032165527,ugpm,2022-12-22 14:33:31.710640+00:00
39.03917524,-95.69083603,1000,283.14117431640625,270.2966613769531,307.1422119140625,36.845550537109375,288.4022827148437,7.077915668487549,anuf,2022-12-22 14:33:31.710640+00:00
38.50599116,-95.70822548,1000,314.0,290.9686889648437,340.8401794433594,49.871490478515625,316.5509033203125,11.275924682617188,mnwx,2022-12-22 14:33:31.710640+00:00
34.9638,-120.642,1000,5.415902137756348,0.0,56.07449722290039,56.07449722290039,12.913101196289062,12.08437442779541,crel,2022-12-22 14:33:31.710640+00:00
37.2616,-120.906,1000,22.12624740600586,18.33489418029785,23.620250701904297,5.285356521606445,21.53209686279297,0.5540845990180969,bnxi,2022-12-22 14:33:31.710640+00:00
35.6529589524678,-79.2620930555612,1000,140.99627685546875,100.56529235839844,158.3511505126953,57.78585815429688,129.73257446289062,10.242947578430176,xnqf,2022-12-22 14:33:31.710640+00:00
39.225563,-99.317161,1000,648.4847412109375,642.7388916015625,664.63232421875,21.8934326171875,652.98876953125,3.713547945022583,jcwf,2022-12-22 14:33:31.710640+00:00
35.8601449852862,-78.7588760260531,1000,144.54470825195312,94.38827514648438,163.60214233398438,69.2138671875,132.64096069335938,14.55623722076416,lahe,2022-12-22 14:33:31.710640+00:00
36.7085,-121.749,1000,7.085094451904297,0.5,50.1357307434082,49.6357307434082,9.165239334106444,8.973193168640137,ktwp,2022-12-22 14:33:31.710640+00:00
35.9057051105981,-79.1235162757224,1000,168.88226318359375,125.64031219482422,193.7149810791016,68.07466888427734,155.19363403320312,10.412282943725586,skvt,2022-12-22 14:33:31.710640+00:00
